Script started on 2025-11-15 10:23:10+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
 5019528     6834     9036   99.86%           12      60032
 4922290     5352     8932   99.89%           12      60054
 4877964     6892     8843   99.86%           12      60083
 5010334     5864     9955   99.88%           12      60106
 5004603     6635     9149   99.87%           12      60130
 5026510     8414     9163   99.83%           12      60132
 4933217     7037     9578   99.86%           12      60138
 4994721     8270     8716   99.83%           12      60136
 5039390     7247     8826   99.86%           12      60141
 5003479     7390     9929   99.85%           12      60142
 4907457     7576     8840   99.85%           12      59995
 4870280     7173     9428   99.85%           12      60025
 4950408     7980     9225   99.84%           12      60055
 5073566     8071     9956   99.84%           12      60091
 4966628     7161     9067   99.86%           12      60084
 5058923     6347     8579   99.87%           12      60112
 5067467     5886    10207   99.88%           12      60136
 4771743     7382     8788   99.85%           12      60136
 5007286     7884     9961   99.84%           12      60141
 4957794     9909     9538   99.80%           12      60147
 4910047     7747     9175   99.84%           12      60006
 4868398     6482     9603   99.87%           12      60024
 5049161     7587     9777   99.85%           12      60055
 5019901     5896     9540   99.88%           12      60080
 5024266     6268     9937   99.88%           12      60107
 5060134     5687     9951   99.89%           12      60133
 5079601     7954     9254   99.84%           12      60144
 5028542     7149     9599   99.86%           12      60146
 5108214     6735     9696   99.87%           12      60154
 4967379     6102     9704   99.88%           12      60144
 4995373     8108     9127   99.84%           12      59853
 4687314     7150     8508   99.85%           12      59885
 4931701     6810     9054   99.86%           12      59912
 4968040     7538    10188   99.85%           12      59944
 5081085     5568     9425   99.89%           12      59967
 5033193     6131     9809   99.88%           12      59995
 5056808     6322     9421   99.88%           12      60020
 4919995     6725     8759   99.86%           12      60048
 4799196     6156     9085   99.87%           12      60074
 5054844     5392    10109   99.89%           12      60099
 5063463     6451     8941   99.87%           12      60051
 4902078     7490     9022   99.85%           12      60079
 5089081     5505     8930   99.89%           12      60104
 5061664     4954    10100   99.90%           12      60126
 4979278     6029     9512   99.88%           12      60150
 4941330     5389     8909   99.89%           12      60151
 5028091     6438     9745   99.87%           12      60153
 4979612     7061     8991   99.86%           12      60151
 5001757     8166     9533   99.84%           12      60162
 5046267     7943     9947   99.84%           12      60165
 5044402     8670     9631   99.83%           12      60174
 5031493     7229     9068   99.86%           12      60176
 4968322     6519     9804   99.87%           12      60180
 5045089     6585     9585   99.87%           12      60185
 5011512     7838    10589   99.84%           12      60094
 5019907     5784     9470   99.88%           12      60119
 5032306     9178    10326   99.82%           12      60156
 4955810     6741     9196   99.86%           12      60172
 5019748     7463     9808   99.85%           12      60176
 4997764     8312     9676   99.83%           12      60133
 5084594     7953     9929   99.84%           12      60164
 4938291     7649    10516   99.85%           12      60122
 4946094     7605     9928   99.85%           12      60153
 5073479     6904     9704   99.86%           12      60181
 4984731     6684     9480   99.87%           12      60183
 4961214     6483    10422   99.87%           12      60132
 5051657     8065     9754   99.84%           12      60165
 5000989     6808     9580   99.86%           12      60030
 4910215     7271     8765   99.85%           12      60058
 4989243     5921    10420   99.88%           12      60085
 5043266     7217    11009   99.86%           12      60117
 4884247     6793     9318   99.86%           12      60147
 4977190     8063     9625   99.84%           12      60179
 4994206     6123    10337   99.88%           12      60181
 5040495     6412    10052   99.87%           12      60174
 5062918     6053     9895   99.88%           12      60187
 5039158     7013    10103   99.86%           12      60188
 5073060     7083     8807   99.86%           12      60185
 4917675     6736     9593   99.86%           12      60190
 4747364     6975     9266   99.85%           12      60058
 4823662     6609     9512   99.86%           12      60085
 4969664     6604     8885   99.87%           12      60112
 5037244     7362     9848   99.85%           12      60068
 4711658     5696     8542   99.88%           12      60091
 4949250     5992     9304   99.88%           12      60116
 4943196     5047    10363   99.90%           12      60142
 4887710     6164     9414   99.87%           12      60170
 5019509     7360     9280   99.85%           12      60182
 4927699     5525     9190   99.89%           12      60184
 5010096     6670     9615   99.87%           12      60184
 4995773     7105    10717   99.86%           12      60198
 4937975     5192     9221   99.89%           12      60197
 4947781     7071    10193   99.86%           12      60190
 5013212     6098    10070   99.88%           12      60190
 5051738     5038     9952   99.90%           12      60197
 5086459     5765     8902   99.89%           12      60204
 4836381     5251     9397   99.89%           12      60072
 5045075     5859     9707   99.88%           12      60097
 4838897     6147     8825   99.87%           12      60098
 5137743     6997     9027   99.86%           12      60114
 4962436     4106     9481   99.92%           12      60136
 5049969     4636     9951   99.91%           12      60158
 4983456     5072     9508   99.90%           12      60180
 5075052     5266     9868   99.90%           12      60187
 5057132     4782     9636   99.91%           12      60191
 5102402     5826     9626   99.89%           12      60182
 4949167     5442     9724   99.89%           12      60189
 4950355     6275     8920   99.87%           12      60180
 4920399     4791     9849   99.90%           12      60184
 4927752     5535     9110   99.89%           12      60192
 4996674     5415    10220   99.89%           12      60198
 5012045     7192    12649   99.86%           12      60169
 4811421     5277     8374   99.89%           12      60189
 4997169     5836     9474   99.88%           12      60200
 5092419     6288     9773   99.88%           12      60206
 5050745     6712     9145   99.87%           12      60204
 4971180     6120     8740   99.88%           12      60208
 4994794     5104     9461   99.90%           12      60201
 5051746     5760     9689   99.89%           12      60206
 5019104     6526     9600   99.87%           12      60199
 5018191     6357     9196   99.87%           12      60211
 5083614     4911     9165   99.90%           12      60214
 4907756     6087     9356   99.88%           12      60086
 5014314     5811     8967   99.88%           12      60110
 5060568     5926     9507   99.88%           12      60133
 4801337     5865     9281   99.88%           12      60159
 4990389     4939     8882   99.90%           12      60180
 5089956     4390     9394   99.91%           12      60182
 5102614     4191     8697   99.92%           12      60183
 4985644     6703     8845   99.87%           12      60193
 5109090     4804     9092   99.91%           12      60197
 5058811     6200     9381   99.88%           12      60190
 5074920     5139     9058   99.90%           12      60193
 5053938     4488     9520   99.91%           12      60197
 5001486     5275     8308   99.89%           12      60200
 5065403     5083     8646   99.90%           12      60198
 5106627     4883     9121   99.90%           12      60183
 4989858     4530     8974   99.91%           12      60202
 4948925     5398     9553   99.89%           12      60188
 4989393     5424     9467   99.89%           12      60176
 5091092     5897     8682   99.88%           12      60199
 5106700     4249     9325   99.92%           12      60183
 5041153     5123     9073   99.90%           12      60206
 4885933     4042     8692   99.92%           12      60189
 5069037     5210     9171   99.90%           12      60208
 4979066     5596     9678   99.89%           12      60197
 4909106     5051     8926   99.90%           12      60184
 5074610     4681     9343   99.91%           12      60203
 5065139     5359     9660   99.89%           12      60190
 5017142     5911     8994   99.88%           12      60179
 5048701     5743     9873   99.89%           12      60202
 5055264     5244     9185   99.90%           12      60189
 5100154     6914     8410   99.86%           12      60181
 5077932     4551    10102   99.91%           12      60201
 5041160     5686     9635   99.89%           12      60187
 4867887     5816     9179   99.88%           12      60211
 5101758     4486     9662   99.91%           12      60197
 5033237     4751    10042   99.91%           12      60183
 5139344     4952     9627   99.90%           12      60205
 4902265     5792     8852   99.88%           12      60193
 5042547     5377     9375   99.89%           12      60215
 5058602     4379     8913   99.91%           12      60201
 5057806     5981     9073   99.88%           12      60151
 5023070     5553     9984   99.89%           12      60176
 5016849     5520     9258   99.89%           12      60198
 5086286     5639     9835   99.89%           12      60186
 4980798     4720    10237   99.91%           12      60206
 5059131     5914     9734   99.88%           12      60196
 5108352     5506     9511   99.89%           12      60201
 5068039     5432     9885   99.89%           12      60206
 5055980     4510     9284   99.91%           12      60211
 5045636     5014     9242   99.90%           12      60212
 4999600     5763     9976   99.88%           12      60202
 4935871     4260     8795   99.91%           12      60215
 5010176     4629     9520   99.91%           12      60206
 5089242     5912     9065   99.88%           12      60196
 5126040     4404     8811   99.91%           12      60216
 4772517     4305     9157   99.91%           12      60198
 4963341     4369     9345   99.91%           12      60217
 4957246     3944     9784   99.92%           12      60200
 5036022     5253    10089   99.90%           12      60222
 5034680     5483    10028   99.89%           12      60225
 5026571     4498     9942   99.91%           12      60226
 5022539     4145     9606   99.92%           12      60228
 4832440     4113     8832   99.91%           12      60229
 5020635     5776     9537   99.89%           12      60206
 5073103     4997     9485   99.90%           12      60211
 5023230     3835     9669   99.92%           12      60204
 5026494     4601     9985   99.91%           12      60188
 5020314     3440     9248   99.93%           12      60205
 5150326     3639     9674   99.93%           12      60185
 4959675     4625     9609   99.91%           12      60204
 5089587     4134     9928   99.92%           12      60205
 5091686     4689     9041   99.91%           12      60207
 5010013     4581     9188   99.91%           12      60196
 5090149     4171     9798   99.92%           12      60212
 5033863     4762     9132   99.91%           12      60215
 4994422     4256     9686   99.91%           12      60201
 4875342     3414     9881   99.93%           12      60184
 5068589     4318     9018   99.91%           12      60201
 4849184     3901     8757   99.92%           12      60185
 4973815     4647     8943   99.91%           12      60206
 4970751     4255     9082   99.91%           12      60189
 4979141     4355     9703   99.91%           12      60207
 5084994     3884     9756   99.92%           12      60190
 5091958     3728     9019   99.93%           12      60205
 5107092     4077     9236   99.92%           12      60189
 4951935     2741     9090   99.94%           12      60203
 5097988     3954     9733   99.92%           12      60185
 5067784     3673     9594   99.93%           12      60200
 5084315     3701     9851   99.93%           12      60184
 4957508     5023     9193   99.90%           12      60203
 5109996     2797    10036   99.95%           12      60184
 5044500     3716    10127   99.93%           12      60202
 5124704     3695     9890   99.93%           12      60217
 5081846     3759    10038   99.93%           12      60200
 5040337     3547     9590   99.93%           12      60216
 5102360     3008     8554   99.94%           12      60195
 5100688     4052     9692   99.92%           12      60180
 5052938     4192     9149   99.92%           12      60197
 4950655     4700     8984   99.91%           12      60185
 5076287     4422     9616   99.91%           12      60202
 5113966     4113    10544   99.92%           12      60186
 5034818     3604     9087   99.93%           12      60201
 5172761     4005     9559   99.92%           12      60186
 5106839     4667     9392   99.91%           12      60206
 4914098     3775    10013   99.92%           12      60189
 4976569     4277     9352   99.91%           12      60206
 5047949     3372    10135   99.93%           12      60155
 4942148     3873    10235   99.92%           12      60171
 5077238     4267     9177   99.92%           12      60191
 4963820     4208     9913   99.92%           12      60210
 4831978     3542     9601   99.93%           12      60193
 5030274     4716    10169   99.91%           12      60212
 5065108     3673     9517   99.93%           12      60194
 5012046     3903     9702   99.92%           12      60212
 5074962     4897    10017   99.90%           12      60200
 5056795     4043     9476   99.92%           12      60149
 5056672     3968     9529   99.92%           12      60165
 4984496     3633     8751   99.93%           12      60180
 5102976     4195     9673   99.92%           12      60198
 5047975     3369     9413   99.93%           12      60213
 5039629     3565     9553   99.93%           12      60160
 4976482     2633    10648   99.95%           12      60175
 5092842     3242    10894   99.94%           12      60189
 5061931     3603     9773   99.93%           12      60206
 5023187     3418     9557   99.93%           12      60190
 5064947     3474     9475   99.93%           12      60204
 4945850     4259     9205   99.91%           12      60156
 5064261     4166    10076   99.92%           12      60171
 4991732     3582     9260   99.93%           12      60190
 5037692     4204     9336   99.92%           12      60207
 4942325     3816     9518   99.92%           12      60224
 4977027     3613     9611   99.93%           12      60170
 4966262     2409     8680   99.95%           12      60183
 5102961     4471     9757   99.91%           12      60201
 4930027     4175     8908   99.92%           12      60217
 5026830     3502     8754   99.93%           12      60166
 5086401     2812     9929   99.94%           12      60180
 5031799     3059    10153   99.94%           12      60197
 5056767     3593     9697   99.93%           12      60213
 5039673     3439     9114   99.93%           12      60160
 5117222     3552     9304   99.93%           12      60178
 5191806     3253     9813   99.94%           12      60191
 5019591     3432     9024   99.93%           12      60207
 5148460     3147     9259   99.94%           12      60222
 5066694     3152     9086   99.94%           12      60166
 5054225     2842     9832   99.94%           12      60181
 5110304     4879     9419   99.90%           12      60201
 5074497     2339    10014   99.95%           12      60213
 5143037     2148     9797   99.96%           12      60157
 5052453     3340     9387   99.93%           12      60175
 5124395     2964     9979   99.94%           12      60188
 5164359     2229     9304   99.96%           12      60200
 5179134     2616     9561   99.95%           12      60212
 5133960     3261     9597   99.94%           12      60226
 5026575     2252     9050   99.96%           12      60171
 5135265     3043     9547   99.94%           12      60184
 5148308     2758     8512   99.95%           12      60197
 5045888     3381     9050   99.93%           12      60211
 4922104     4263     8581   99.91%           12      60198
 5114622     2823     9517   99.94%           12      60211
 5072052     2804     9593   99.94%           12      60222
 5057131     3499     9949   99.93%           12      60171
 5048163     2307    10335   99.95%           12      60186
 5134242     2145     9927   99.96%           12      60196
 5153971     2699     9331   99.95%           12      60209
 5034244     2963     9571   99.94%           12      60181
 5049645     2928     9398   99.94%           12      60169
 5051514     3459     9255   99.93%           12      60185
 5126514     2595     9459   99.95%           12      60198
 5152367     2381     9422   99.95%           12      60209
 5120791     3333    12916   99.93%           12      60226
 5104500     2627     9251   99.95%           12      60172
 4885813     2858     9404   99.94%           12      60183
 4944395     4224     9814   99.91%           12      60199
 5108568     3829     9041   99.93%           12      60217
 5003208     3627     8977   99.93%           12      60163
 5122688     2390     9051   99.95%           12      60174
 5144406     3602     9255   99.93%           12      60190
 4931183     3575     8756   99.93%           12      60203
 4965275     2584     8430   99.95%           12      60215
 4931107     3315     9389   99.93%           12      60229
 5089030     3747     9492   99.93%           12      60178
 5108682     2682     9281   99.95%           12      60188
 5052987     3503     9580   99.93%           12      60202
 4968073     3588     9493   99.93%           12      60217
 5059400     4346     9298   99.91%           12      60202
 5045076     3397     8662   99.93%           12      60217
 4935776     2858     9947   99.94%           12      60229
 5100929     2759     9891   99.95%           12      60178
 4997147     2913     9132   99.94%           12      60190
 5126174     3353    10043   99.93%           12      60203
 5011166     3837     8945   99.92%           12      60220
 5033304     3600     9454   99.93%           12      60235
 5058140     2222     9160   99.96%           12      60180
 5030354     2934     9626   99.94%           12      60192
 5060663     2936     9574   99.94%           12      60203
 5115682     2094     9228   99.96%           12      60211
 5107687     2878     8955   99.94%           12      60225
 5071859     1909    10632   99.96%           12      60171
 5124075     3432     9185   99.93%           12      60184
 5095503     4169     9577   99.92%           12      60202
 5131631     3316     9191   99.94%           12      60216
 5139667     3721     9578   99.93%           12      60231
 4773632     2949    10260   99.94%           12      60180
 4931768     2069     8557   99.96%           12      60189
 5112079     2232     9147   99.96%           12      60199
 5127896     3478     8360   99.93%           12      60212
 5136065     2667     8851   99.95%           12      60225
 4830935     1633    10057   99.97%           12      60169
 5003698     2674    10746   99.95%           12      60181
 5153540     2728     9471   99.95%           12      60194
 5122486     2801     9620   99.95%           12      60204
 5122300     2545     9299   99.95%           12      60217
 5144090     4133     9155   99.92%           12      60233
 5007792     3165     8888   99.94%           12      60182
 5128730     2421     9291   99.95%           12      60193
 5062298     1883     9846   99.96%           12      60201
 5098724     3509     9500   99.93%           12      60214
 4850159     2333     9001   99.95%           12      60225
 5042960     2561     8689   99.95%           12      60236
 5097298     2585     9199   99.95%           12      60217
 5138504     3229     9609   99.94%           12      60230
 5175564     1964     9537   99.96%           12      60239
 5138463     3329     9680   99.94%           12      60239
 5049569     2469    10146   99.95%           12      60237
 5080710     2113     9797   99.96%           12      60217
 4992237     2561     9835   99.95%           12      60226
 5136161     2932     9308   99.94%           12      60214
 5032866     1904     8998   99.96%           12      60219
 5086579     3005     9602   99.94%           12      60232
 5127853     2346     9619   99.95%           12      60210
 4943402     3455     9179   99.93%           12      60226
 5026074     2973     9085   99.94%           12      60237
 5105002     2106    10022   99.96%           12      60217
 5108063     2150     9296   99.96%           12      60229
 4964131     2231     9396   99.96%           12      60209
 5138355     2321     9267   99.95%           12      60218
 5071995     3302     8774   99.93%           12      60232
 5089458     1765    10059   99.97%           12      60210
 4996610     2655     9322   99.95%           12      60221
 5126652     2222     9661   99.96%           12      60230
 5175697     2260     9415   99.96%           12      60211
 5065314     2735     9413   99.95%           12      60222
 5126223     2877     9360   99.94%           12      60233
 5109394     3119     9180   99.94%           12      60217
 5084053     2961     9318   99.94%           12      60228
 5013054     2685     8910   99.95%           12      60209
 5082421     3115     9466   99.94%           12      60223
 5081670     2688     9763   99.95%           12      60235
 5145463     1433    10217   99.97%           12      60214
 5041411     2251     9520   99.96%           12      60224
 5038648     2624     9304   99.95%           12      60237
 5066565     2588     9791   99.95%           12      60218
 5036072     2032     9158   99.96%           12      60227
 5094566     2949     8760   99.94%           12      60209
 5004051     2519     9678   99.95%           12      60220
 5014800     3387     9840   99.93%           12      60235
 4938184     2674     9020   99.95%           12      60215
 5114922     2533     8748   99.95%           12      60227
 5186963     2784    10243   99.95%           12      60238
 5115339     1945     8557   99.96%           12      60184
 5106817     2708     9540   99.95%           12      60195
 5137291     2296     8603   99.96%           12      60207
 5095542     2727     8950   99.95%           12      60216
 5113342     1617     9945   99.97%           12      60228
 5151377     1789     9120   99.97%           12      60237
 5070983     1563     9593   99.97%           12      60182
 5038016     1891     9461   99.96%           12      60191
 5172969     2855     9704   99.94%           12      60203
 5183557     2773    10143   99.95%           12      60215
 5136747     2179     9426   99.96%           12      60226
 5152031     2782     9122   99.95%           12      60239
 5140376     1953     9220   99.96%           12      60247
 5053206     2896     9744   99.94%           12      60230
 4893873     1872     8869   99.96%           12      60238
 4970703     2031    10026   99.96%           12      60216
 4986954     2232     8762   99.96%           12      60227
 4872993     2708     8818   99.94%           12      60238
 5098188     2330     9316   99.95%           12      60185
 5092434     2028     9169   99.96%           12      60198
 5149183     1456     9419   99.97%           12      60207
 5108243     3143     9890   99.94%           12      60220
 5059674     2790     9629   99.94%           12      60232
 5146506     1829     9486   99.96%           12      60242
 5042612     2191     8892   99.96%           12      60222
 4886024     2566     8413   99.95%           12      60233
 5047408     2491     8811   99.95%           12      60244
 4909448     1835     9541   99.96%           12      60239
 5140722     2068     9595   99.96%           12      60249
 5000498     2336     8869   99.95%           12      60197
 5095314     2705     9526   99.95%           12      60208
 5089098     2270     9353   99.96%           12      60219
 5057734     1855     9815   99.96%           12      60227
 5056901     2971    10042   99.94%           12      60240
 5098383     2323     9278   99.95%           12      60189
 4962598      786    10402   99.98%           12      60196
 4877373     1606     9057   99.97%           12      60204
 5094084     1340     9416   99.97%           12      60212
 4846463     1981     8659   99.96%           12      60221
 5090942     2096    10398   99.96%           12      60231
 5133858     2090     9472   99.96%           12      60241
 5104242     1522     9244   99.97%           12      60249
 4868929     2311     9123   99.95%           12      60197
 4864571     1952     9420   99.96%           12      60206
 4988559     2511     9021   99.95%           12      60216
 5125874     2010     8638   99.96%           12      60227
 5126438     1696     9954   99.97%           12      60235
 5156721     1348     9316   99.97%           12      60241
 5137197     1812     9142   99.96%           12      60250
 5120897     1941     9695   99.96%           12      60196
 5082395     1660    10581   99.97%           12      60208
 5118265     2182     9703   99.96%           12      60219
 4919243     1993     8758   99.96%           12      60229
 5192872     2130     9195   99.96%           12      60238
 4882478     2289     9338   99.95%           12      60234
 4971622     2010     8962   99.96%           12      60229
 4948105     2626     9268   99.95%           12      60240
 5063257     2310     9212   99.95%           12      60189
 5093354     1689     9752   99.97%           12      60198
 5082847     2154     9230   99.96%           12      60209
 5094517     1727    10910   99.97%           12      60219
 5114893     1344    10624   99.97%           12      60227
 5031953     1635     9626   99.97%           12      60236
 5050040     1793     9551   99.96%           12      60245
 4994701     2375     9042   99.95%           12      60195
 5043105     2278     9595   99.95%           12      60205
 4897269     2060     9227   99.96%           12      60215
 5065266     1675     9702   99.97%           12      60223
 5147115     1686     9221   99.97%           12      60231
 5119921     2361    10711   99.95%           12      60242
 5058137     1775     9296   99.96%           12      60251
 5053880     1492     9611   99.97%           12      60241
 5042138     1822     8751   99.96%           12      60205
 5138249     1769     9435   99.97%           12      60214
 5092050     2244     9980   99.96%           12      60223
 5125127     1636     9783   99.97%           12      60232
 5082248     1746     9545   99.97%           12      60243
 5113296     1835    10078   99.96%           12      60192
 4986518      812     9714   99.98%           12      60198
 5142536     1961     9465   99.96%           12      60207
 4874564     1792     9451   99.96%           12      60216
 5080865     2099    10447   99.96%           12      60226
 5129776     1944     9597   99.96%           12      60235
 5090097     2125     9456   99.96%           12      60245
 5039189     1393     9186   99.97%           12      60193
 5101963     1617     9474   99.97%           12      60199
 5143370      736     9769   99.99%           12      60204
 5057369     1365     9205   99.97%           12      60211
 5139346     1957     9763   99.96%           12      60220
 5057135     1776     8535   99.96%           12      60228
 4927659     1000     8985   99.98%           12      60234
 5162307      139    10047  100.00%           12      60239
 5051221     1836     9693   99.96%           12      60249
 4884124     1092     9491   99.98%           12      60255
 5067480     1642     9139   99.97%           12      60203
 5029437     1554     9860   99.97%           12      60211
 5043738     1964     8970   99.96%           12      60220
 5133898      972    10127   99.98%           12      60227
 5140091     1948     9404   99.96%           12      60236
 5187733     1866     9734   99.96%           12      60244
 5123717     1616     9048   99.97%           12      60252
 5101899     1934     9050   99.96%           12      60202
 5110648      959     9117   99.98%           12      60207
 5067626     2393     9181   99.95%           12      60218
 5100462     1070     9779   99.98%           12      60223
 5144917     1354    10205   99.97%           12      60231
 5177101      617     9912   99.99%           12      60238
 5110277     1317    10045   99.97%           12      60245
 5127168      783     9450   99.98%           12      60252
 5133322     1750    10267   99.97%           12      60200
 4826460     1562     8491   99.97%           12      60209
 4894860     2261     9326   99.95%           12      60219
 5068022     1076     8689   99.98%           12      60226
 5139333     1656    10231   99.97%           12      60234
 4835156     1628     8860   99.97%           12      60242
 5164071     1420    13124   99.97%           12      60193
 4973293     1642     8575   99.97%           12      60198
 5074703     2373     9011   99.95%           12      60208
 4937863     2575     9019   99.95%           12      60219
 5105336     1586     9154   99.97%           12      60226
 5148372     2141     8788   99.96%           12      60235
 5106620     2259     8563   99.96%           12      60245
 5147971     1171     9465   99.98%           12      60251
 5084872     2602     9243   99.95%           12      60248
 4844895     1595     8263   99.97%           12      60208
 5141772     1551     9602   99.97%           12      60214
 4900515     1992     9327   99.96%           12      60223
 5044761     2294     9331   99.95%           12      60232
 5088697     1526     9397   99.97%           12      60240
 5063402     2235     9025   99.96%           12      60248
 5109622     2011     9067   99.96%           12      60257
 5047159      759     9603   99.98%           12      60202
 4972416     1213     9737   99.98%           12      60209
 5081178     1676     9881   99.97%           12      60216
 4996551     1929     9309   99.96%           12      60225
 5002434     1542     9273   99.97%           12      60232
 5004891     1493     8826   99.97%           12      60239
 5154017     1396     9119   99.97%           12      60245
 5144004     1948     8953   99.96%           12      60254
 4996767     1107     9470   99.98%           12      60199
 5112544     2333     9792   99.95%           12      60208
 4915281     1030     8512   99.98%           12      60214
 5131040     1014     9377   99.98%           12      60221
 5059421     1121     9729   99.98%           12      60227
 5073414     1809     9374   99.96%           12      60235
 5162456      938     8942   99.98%           12      60240
 5131892     1918     9219   99.96%           12      60249
 5100141     1353     9299   99.97%           12      60195
 4872493     2290     9049   99.95%           12      60204
 5126045     1431     9722   99.97%           12      60212
 5138545     2253     9518   99.96%           12      60220
 5144122     2036     9080   99.96%           12      60229
 5041158     1585     9051   99.97%           12      60237
 5137411     1677     9914   99.97%           12      60245
 5096972     2800     9237   99.95%           12      60195
 4980926     2356     9342   99.95%           12      60206
 5122891     1944     8583   99.96%           12      60214
 5054821      990     9571   99.98%           12      60221
 5102808     1296     9319   99.97%           12      60229
 5132908     1224     9132   99.98%           12      60234
 5123891     1991     8957   99.96%           12      60244
 4912112     2433     9356   99.95%           12      60254
 4939245     1517     8282   99.97%           12      60261
 5132715     1276     9115   99.98%           12      60208
 4867018     1482     8688   99.97%           12      60214
 5182311     2239     9106   99.96%           12      60224
 5080935     2161     9823   99.96%           12      60234
 5161133     1660     9452   99.97%           12      60240
 5035642     1897     9211   99.96%           12      60249
 4948356     1479     8586   99.97%           12      60256
 4844349     1562     8727   99.97%           12      60263
 5016599     2215     8775   99.96%           12      60213
 5138565     1667     9138   99.97%           12      60221
 5142419     1197     9655   99.98%           12      60229
 4930753     1269     9017   99.97%           12      60236
 4897125     1257     9098   99.97%           12      60243
 5147747     1729     9271   99.97%           12      60250
 5090009     1706     8052   99.97%           12      60257
 4950069     1441     9222   99.97%           12      60206
 4868571     1721     8653   99.96%           12      60213
 5159797     1179     9148   99.98%           12      60219
 5129819     1388     8828   99.97%           12      60226
 5162421     1325     9246   99.97%           12      60232
 5177124      415    10196   99.99%           12      60237
 5028963     1517     9412   99.97%           12      60244
 4882541     1390     8587   99.97%           12      60251
 5221088     1354     9574   99.97%           12      60258
 4990751     1477     9793   99.97%           12      60207
 5179561      708     8858   99.99%           12      60213
 5044267     1156     9275   99.98%           12      60220
 5167234     1394    10129   99.97%           12      60228
 5253999      843     9237   99.98%           12      60232
 5155380     1234     9938   99.98%           12      60237
 5141959     1052     8614   99.98%           12      60243
 5163663     1888     8918   99.96%           12      60250
 5124626     1632     9439   99.97%           12      60200
 4941656     1617     8903   99.97%           12      60208
 5166256     1913     9757   99.96%           12      60216
 5106042     1120    10373   99.98%           12      60224
 4987643      807     9717   99.98%           12      60230
 5072768      750     8994   99.99%           12      60234
 5217744     1770     9697   99.97%           12      60243
 5135834     1633     9518   99.97%           12      60251
 5231836     1987     9458   99.96%           12      60260
 5092130     1235     8807   99.98%           12      60207
 5073016     1742     9558   99.97%           12      60215
 5034823     1611    10082   99.97%           12      60223
 5217412     1973    10034   99.96%           12      60232
 5180729     1568     9280   99.97%           12      60239
 5103718     1478     9134   99.97%           12      60246
 5169217     1744     9200   99.97%           12      60254
 5181182     1748     9593   99.97%           12      60262
 5209969     1503     8700   99.97%           12      60268
 4996992     1233     9690   99.98%           12      60218
 4852638      565     9696   99.99%           12      60223
 5072831     1120     9263   99.98%           12      60230
 4894478      576     8788   99.99%           12      60234
 5123707     2451     9421   99.95%           12      60243
 5181918     1122     9448   99.98%           12      60250
 5199702     1350     9323   99.97%           12      60256
 4947653     1501     8903   99.97%           12      60264
 5013064     1194     8481   99.98%           12      60213
 5158217     1224     9501   99.98%           12      60219
 5149886      957     9703   99.98%           12      60223
 5093332     1317     9074   99.97%           12      60230
 5178273     1119     9290   99.98%           12      60235
 5155908     1359     9308   99.97%           12      60242
 5044259     1737     8539   99.97%           12      60249
 5213449     1518     8926   99.97%           12      60257
 5175650      652    10371   99.99%           12      60263
 5098014      951     9550   99.98%           12      60211
 4851860     1485     9149   99.97%           12      60219
 5005778      874     9137   99.98%           12      60225
 5196452     1151     9026   99.98%           12      60230
 5088203     1420     9258   99.97%           12      60237
 5177381     1770     9563   99.97%           12      60246
 4993720     1620     8877   99.97%           12      60253
 5164189     1563     9618   99.97%           12      60261
 4919156     2173     9519   99.96%           12      60213
 5181497      888    10014   99.98%           12      60218
 4889947     1793     9354   99.96%           12      60226
 5168612     1208     9306   99.98%           12      60233
 5151736     1444     9752   99.97%           12      60238
 5107703     1693     9430   99.97%           12      60246
 5028161      653     9852   99.99%           12      60252
 5060134      553     9824   99.99%           12      60258
 5091561     1586     9351   99.97%           12      60209
 5140300     1096    10106   99.98%           12      60215
 5055838      850     9742   99.98%           12      60219
 5135136     1880     9768   99.96%           12      60228
 5004977     1154     9490   99.98%           12      60234
 5079603     1443     9519   99.97%           12      60241
 5193990     1989     9507   99.96%           12      60251
 5160938      967     9020   99.98%           12      60257
 4991936     1307     8981   99.97%           12      60261
 5163851     1331     8995   99.97%           12      60262
 4999726      812     8966   99.98%           12      60266
 5160418     1438     9465   99.97%           12      60260
 5218285     1472     9775   99.97%           12      60266
 5139685     1462    10111   99.97%           12      60275
 5231235      242     9588  100.00%           12      60274
 5191898     1259     9282   99.98%           12      60276
 5069236      439     9519   99.99%           12      60223
 5049290     1103     9244   99.98%           12      60229
 4989515     1251     8799   99.97%           12      60234
 5111104     1082     9009   99.98%           12      60241
 4973117     1121     9470   99.98%           12      60247
 5170256     1513    10281   99.97%           12      60254
 5211852      993     8858   99.98%           12      60259
 5101846      545     9216   99.99%           12      60264
 5166367      595     9528   99.99%           12      60270
 4884014     1117     9176   99.98%           12      60220
 5133865      768     9775   99.99%           12      60225
 5167327      909     9039   99.98%           12      60229
 5035857      996    10064   99.98%           12      60236
 5038959      794    10416   99.98%           12      60241
 5202449      721     9874   99.99%           12      60245
 5162284      995     9162   99.98%           12      60251
 5095697      800     9826   99.98%           12      60256
 5187870     1065     9423   99.98%           12      60261
 5195268      838    10132   99.98%           12      60266
 5120977     1081     9338   99.98%           12      60272
 5083736     1288     9449   99.97%           12      60221
